istat;iddat;datum;name;nome;positiv;antigen;pcr(pos-geh)-tote;quarantaene;sumPos(pcr+antigen);pcr(pos-geh)+antigen(pos-geh)-tote;
21093;20201230;2020-12-30 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;234;79;11;28;313;null;
21093;20201231;2020-12-31 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;235;80;12;34;315;null;
21093;20210101;2021-01-01 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;237;80;14;36;317;null;
21093;20210102;2021-01-02 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;237;80;14;37;317;null;
21093;20210103;2021-01-03 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;237;80;14;36;317;null;
21093;20210104;2021-01-04 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;237;80;14;35;317;null;
21093;20210105;2021-01-05 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;239;82;15;36;321;null;
21093;20210106;2021-01-06 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;241;83;16;37;324;null;
21093;20210107;2021-01-07 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;241;83;13;40;324;null;
21093;20210108;2021-01-08 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;245;86;19;39;331;null;
21093;20210109;2021-01-09 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;248;87;21;50;335;null;
21093;20210110;2021-01-10 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;250;87;23;54;337;null;
21093;20210111;2021-01-11 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;250;87;23;55;337;null;
21093;20210112;2021-01-12 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;250;88;24;56;338;null;
21093;20210113;2021-01-13 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;250;92;22;62;342;null;
21093;20210114;2021-01-14 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;251;94;21;65;345;null;
21093;20210115;2021-01-15 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;251;95;16;72;346;null;
21093;20210116;2021-01-16 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;255;97;21;74;352;null;
21093;20210117;2021-01-17 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;256;97;19;73;353;null;
21093;20210118;2021-01-18 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;257;97;16;71;354;null;
21093;20210119;2021-01-19 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;259;100;18;67;359;null;
21093;20210120;2021-01-20 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;259;103;18;68;362;null;
21093;20210121;2021-01-21 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;263;105;21;74;368;null;
21093;20210122;2021-01-22 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;264;106;18;72;370;null;
21093;20210123;2021-01-23 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;266;106;22;68;372;null;
21093;20210124;2021-01-24 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;267;106;22;66;373;null;
21093;20210125;2021-01-25 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;269;106;21;105;375;null;
21093;20210126;2021-01-26 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;271;111;22;108;382;null;
21093;20210127;2021-01-27 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;271;111;15;102;382;null;
21093;20210128;2021-01-28 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;271;112;14;104;383;null;
21093;20210129;2021-01-29 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;276;116;14;102;392;null;
21093;20210130;2021-01-30 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;280;117;13;104;397;null;
21093;20210131;2021-01-31 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;280;119;13;62;399;null;
21093;20210201;2021-02-01 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;280;120;9;74;400;null;
21093;20210202;2021-02-02 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;280;124;10;78;404;null;
21093;20210203;2021-02-03 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;280;125;9;80;405;null;
21093;20210204;2021-02-04 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;282;126;6;96;408;null;
21093;20210205;2021-02-05 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;285;130;7;92;415;null;
21093;20210206;2021-02-06 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;286;133;5;84;419;null;
21093;20210207;2021-02-07 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;286;133;4;83;419;null;
21093;20210208;2021-02-08 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;286;133;3;87;419;null;
21093;20210209;2021-02-09 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;287;138;4;95;425;null;
21093;20210210;2021-02-10 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;null;null;null;96;432;31;
21093;20210211;2021-02-11 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;null;null;null;104;438;32;
21093;20210212;2021-02-12 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;293;151;null;105;444;36;
21093;20210213;2021-02-13 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;293;153;null;101;446;35;
21093;20210214;2021-02-14 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;293;153;null;91;446;35;
21093;20210215;2021-02-15 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;293;154;null;104;447;35;
21093;20210216;2021-02-16 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;294;167;null;113;461;38;
21093;20210217;2021-02-17 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;294;169;null;119;463;40;
21093;20210218;2021-02-18 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;296;173;null;120;469;43;
21093;20210219;2021-02-19 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;298;178;null;116;476;38;
21093;20210220;2021-02-20 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;303;181;null;124;484;44;
21093;20210221;2021-02-21 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;306;181;null;123;487;41;
21093;20210222;2021-02-22 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;306;181;null;105;487;41;
21093;20210223;2021-02-23 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;307;186;null;115;493;45;
21093;20210224;2021-02-24 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;307;187;null;115;494;46;
21093;20210225;2021-02-25 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;308;189;null;117;497;44;
21093;20210226;2021-02-26 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;309;190;null;108;499;39;
21093;20210227;2021-02-27 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;312;192;null;104;504;40;
21093;20210228;2021-02-28 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;315;192;null;91;507;38;
21093;20210301;2021-03-01 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;318;192;null;85;510;38;
21093;20210302;2021-03-02 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;318;192;null;81;510;37;
21093;20210303;2021-03-03 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;318;193;null;78;511;38;
21093;20210304;2021-03-04 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;318;193;null;72;511;46;
21093;20210305;2021-03-05 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;318;193;null;64;511;42;
21093;20210306;2021-03-06 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;195;null;59;514;39;
21093;20210307;2021-03-07 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;197;null;50;516;31;
21093;20210308;2021-03-08 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;197;null;47;516;29;
21093;20210309;2021-03-09 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;197;null;41;516;25;
21093;20210310;2021-03-10 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;197;null;34;516;21;
21093;20210311;2021-03-11 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;198;null;33;517;20;
21093;20210312;2021-03-12 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;198;null;26;517;11;
21093;20210313;2021-03-13 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;319;199;null;26;518;11;
21093;20210314;2021-03-14 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;320;199;null;19;519;10;
21093;20210315;2021-03-15 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;199;null;23;520;11;
21093;20210316;2021-03-16 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;199;null;21;520;10;
21093;20210317;2021-03-17 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;199;null;19;520;10;
21093;20210318;2021-03-18 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;199;null;20;520;10;
21093;20210319;2021-03-19 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;199;null;15;520;8;
21093;20210320;2021-03-20 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;321;200;null;16;521;9;
21093;20210321;2021-03-21 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;14;522;9;
21093;20210322;2021-03-22 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;15;522;8;
21093;20210323;2021-03-23 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;13;522;7;
21093;20210324;2021-03-24 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;12;522;6;
21093;20210325;2021-03-25 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;13;522;7;
21093;20210326;2021-03-26 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;200;null;13;522;7;
21093;20210327;2021-03-27 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;322;201;null;18;523;8;
21093;20210328;2021-03-28 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;323;201;null;17;524;7;
21093;20210329;2021-03-29 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;324;201;null;17;525;7;
21093;20210330;2021-03-30 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;324;202;null;21;526;9;
21093;20210331;2021-03-31 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;325;202;null;19;527;8;
21093;20210401;2021-04-01 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;325;204;null;19;529;9;
21093;20210402;2021-04-02 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;325;205;null;24;530;12;
21093;20210403;2021-04-03 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;207;null;25;533;12;
21093;20210404;2021-04-04 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;208;null;29;534;13;
21093;20210405;2021-04-05 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;208;null;29;534;14;
21093;20210406;2021-04-06 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;208;null;27;534;13;
21093;20210407;2021-04-07 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;209;null;27;535;13;
21093;20210408;2021-04-08 00:00:00.0;SCHLANDERS Gesamt;SILANDRO Totale;326;211;null;31;537;16;
21094;20201218;2020-12-18 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;51;12;6;187;null;
21094;20201219;2020-12-19 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;51;11;6;187;null;
21094;20201220;2020-12-20 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;51;10;5;187;null;
21094;20201221;2020-12-21 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;51;10;5;187;null;
21094;20201222;2020-12-22 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;51;4;5;187;null;
21094;20201223;2020-12-23 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;53;5;9;189;null;
21094;20201224;2020-12-24 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;54;4;11;190;null;
21094;20201225;2020-12-25 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;54;4;12;190;null;
21094;20201226;2020-12-26 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;54;2;11;190;null;
21094;20201227;2020-12-27 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;54;2;9;190;null;
21094;20201228;2020-12-28 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;54;2;9;190;null;
21094;20201229;2020-12-29 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;55;3;13;191;null;
21094;20201230;2020-12-30 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;55;3;12;191;null;
21094;20201231;2020-12-31 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;136;55;3;12;191;null;
21094;20210101;2021-01-01 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;138;55;5;12;193;null;
21094;20210102;2021-01-02 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;138;55;5;12;193;null;
21094;20210103;2021-01-03 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;138;56;5;12;194;null;
21094;20210104;2021-01-04 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;138;56;5;12;194;null;
21094;20210105;2021-01-05 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;57;6;14;197;null;
21094;20210106;2021-01-06 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;57;6;19;197;null;
21094;20210107;2021-01-07 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;57;6;20;197;null;
21094;20210108;2021-01-08 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;57;6;19;197;null;
21094;20210109;2021-01-09 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;58;6;18;198;null;
21094;20210110;2021-01-10 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;58;6;17;198;null;
21094;20210111;2021-01-11 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;58;7;17;198;null;
21094;20210112;2021-01-12 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;60;7;17;200;null;
21094;20210113;2021-01-13 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;60;7;17;200;null;
21094;20210114;2021-01-14 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;140;60;6;16;200;null;
21094;20210115;2021-01-15 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;142;60;7;15;202;null;
21094;20210116;2021-01-16 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;143;60;7;10;203;null;
21094;20210117;2021-01-17 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;143;60;7;14;203;null;
21094;20210118;2021-01-18 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;143;60;6;14;203;null;
21094;20210119;2021-01-19 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;143;60;4;13;203;null;
21094;20210120;2021-01-20 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;143;60;3;12;203;null;
21094;20210121;2021-01-21 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;61;2;14;205;null;
21094;20210122;2021-01-22 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;63;2;19;207;null;
21094;20210123;2021-01-23 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;64;null;27;208;null;
21094;20210124;2021-01-24 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;64;null;25;208;null;
21094;20210125;2021-01-25 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;64;null;22;208;null;
21094;20210126;2021-01-26 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;64;null;21;208;null;
21094;20210127;2021-01-27 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;67;null;29;211;null;
21094;20210128;2021-01-28 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;144;67;null;29;211;null;
21094;20210129;2021-01-29 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;145;67;1;31;212;null;
21094;20210130;2021-01-30 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;147;69;3;29;216;null;
21094;20210131;2021-01-31 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;148;69;4;22;217;null;
21094;20210201;2021-02-01 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;149;69;5;26;218;null;
21094;20210202;2021-02-02 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;149;69;4;26;218;null;
21094;20210203;2021-02-03 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;149;69;4;23;218;null;
21094;20210204;2021-02-04 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;150;72;4;30;222;null;
21094;20210205;2021-02-05 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;150;75;3;34;225;null;
21094;20210206;2021-02-06 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;151;76;2;36;227;null;
21094;20210207;2021-02-07 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;152;77;3;31;229;null;
21094;20210208;2021-02-08 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;154;80;5;27;234;null;
21094;20210209;2021-02-09 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;154;82;5;32;236;null;
21094;20210210;2021-02-10 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;null;null;null;40;238;22;
21094;20210211;2021-02-11 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;null;null;null;43;239;22;
21094;20210212;2021-02-12 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;155;85;null;48;240;21;
21094;20210213;2021-02-13 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;155;86;null;52;241;21;
21094;20210214;2021-02-14 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;156;86;null;51;242;21;
21094;20210215;2021-02-15 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;156;86;null;53;242;21;
21094;20210216;2021-02-16 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;156;87;null;47;243;21;
21094;20210217;2021-02-17 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;156;87;null;46;243;17;
21094;20210218;2021-02-18 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;157;87;null;42;244;18;
21094;20210219;2021-02-19 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;158;89;null;45;247;16;
21094;20210220;2021-02-20 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;90;null;47;250;16;
21094;20210221;2021-02-21 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;90;null;46;250;16;
21094;20210222;2021-02-22 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;90;null;44;250;16;
21094;20210223;2021-02-23 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;92;null;50;252;18;
21094;20210224;2021-02-24 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;94;null;54;254;20;
21094;20210225;2021-02-25 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;94;null;50;254;18;
21094;20210226;2021-02-26 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;95;null;48;255;17;
21094;20210227;2021-02-27 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;97;null;44;257;15;
21094;20210228;2021-02-28 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;97;null;40;257;9;
21094;20210301;2021-03-01 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;97;null;34;257;7;
21094;20210302;2021-03-02 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;100;null;46;260;10;
21094;20210303;2021-03-03 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;160;100;null;42;260;10;
21094;20210304;2021-03-04 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;163;100;null;39;263;13;
21094;20210305;2021-03-05 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;163;101;null;36;264;15;
21094;20210306;2021-03-06 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;164;101;null;35;265;15;
21094;20210307;2021-03-07 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;164;101;null;30;265;16;
21094;20210308;2021-03-08 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;164;102;null;30;266;17;
21094;20210309;2021-03-09 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;164;103;null;33;267;18;
21094;20210310;2021-03-10 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;164;104;null;33;268;18;
21094;20210311;2021-03-11 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;165;104;null;36;269;17;
21094;20210312;2021-03-12 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;33;271;15;
21094;20210313;2021-03-13 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;33;271;15;
21094;20210314;2021-03-14 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;27;271;14;
21094;20210315;2021-03-15 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;23;271;13;
21094;20210316;2021-03-16 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;20;271;11;
21094;20210317;2021-03-17 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;20;271;11;
21094;20210318;2021-03-18 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;17;271;10;
21094;20210319;2021-03-19 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;167;104;null;15;271;8;
21094;20210320;2021-03-20 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;14;273;7;
21094;20210321;2021-03-21 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;10;273;5;
21094;20210322;2021-03-22 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;11;273;6;
21094;20210323;2021-03-23 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;11;273;6;
21094;20210324;2021-03-24 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;11;273;6;
21094;20210325;2021-03-25 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;8;273;5;
21094;20210326;2021-03-26 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;6;273;5;
21094;20210327;2021-03-27 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;5;273;5;
21094;20210328;2021-03-28 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;5;273;5;
21094;20210329;2021-03-29 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;5;273;5;
21094;20210330;2021-03-30 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;5;273;5;
21094;20210331;2021-03-31 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;3;273;3;
21094;20210401;2021-04-01 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;1;273;1;
21094;20210402;2021-04-02 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210403;2021-04-03 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210404;2021-04-04 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210405;2021-04-05 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210406;2021-04-06 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210407;2021-04-07 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21094;20210408;2021-04-08 00:00:00.0;SCHLUDERNS Gesamt;SLUDERNO Totale;169;104;null;0;273;null;
21095;20201218;2020-12-18 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;2;2;49;null;
21095;20201219;2020-12-19 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;2;3;49;null;
21095;20201220;2020-12-20 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;2;3;49;null;
21095;20201221;2020-12-21 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;2;3;49;null;
21095;20201222;2020-12-22 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;3;49;null;
21095;20201223;2020-12-23 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20201224;2020-12-24 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20201225;2020-12-25 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;1;49;null;
21095;20201226;2020-12-26 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;1;49;null;
21095;20201227;2020-12-27 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;1;49;null;
21095;20201228;2020-12-28 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;1;49;null;
21095;20201229;2020-12-29 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20201230;2020-12-30 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;1;49;null;
21095;20201231;2020-12-31 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20210101;2021-01-01 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20210102;2021-01-02 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20210103;2021-01-03 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20210104;2021-01-04 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;15;1;2;49;null;
21095;20210105;2021-01-05 00:00:00.0;STILFS Gesamt;STELVIO Totale;34;17;1;6;51;null;
21095;20210106;2021-01-06 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;2;16;59;null;
21095;20210107;2021-01-07 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;2;18;59;null;
